name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Temperao Lanches | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/temperao-lanches-costeira-do-pirajubae/72db2e2c-f58d-45f2-b41a-ed5e4c179890,48996721811,95876256000173,Avenida Governador Jorge Lacerda 1408,Costeira do Pirajubaé,88047003,4.7,,"""Lanches""","""$$""",Florianópolis,https://www.instagram.com/temperaochoppbar/,https://www.instagram.com/temperaochoppbar/,1967039468,,"O perfil parece ser de um estabelecimento gastronômico em Florianópolis, especializado em lanches, pizzas e drinks. A frequência de posts sugere uma presença ativa nas redes sociais, com foco em vídeos. Os destaques organizam o conteúdo em categorias específicas, indicando uma variedade de ofertas no cardápio.","Considere explorar como os vídeos podem destacar ainda mais a experiência gastronômica única que o Temperao Lanches oferece em Florianópolis, talvez mostrando o preparo dos lanches ou a interação com os clientes."
Shao Yaki - Culinária Brasileira/chinesa | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/shao-yaki---culinaria-brasileira-chinesa-brotas/c7694250-d88c-4557-b895-cf90daa4f0db,71991526138,31133384000144,Av ACM 1298,Brotas,40280900,4.3,laprimasalvador@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Mariposa Shopping Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/mariposa-shopping-barra-barra/15ecb1f0-8a13-412c-9aeb-0851356e3ae4,71981941669,60774109000108,AVENIDA CENTENARIO 2992,BARRA,40140400,4.7,fiscal.nexxo@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Inas Braseiro | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/inas-braseiro-rio-vermelho/a2e4a403-db3d-4935-a4a3-0d21abb5b09d,71987190789,33238299000176,Rua da Fonte do Boi - Ao lado da Farmácia Rio Vermelho 2,Rio Vermelho,41940360,4.8,jsavia@hotmail.com,"""Cozinha Rápida""","""$$$""",,,,,,,
Classe a - Burgers And Milkshakes | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/classe-a---burgers-and-milkshakes-nordeste/b1c2f0e9-684c-4d19-aac6-c60c9039e8ea,71988885507,41345870000180,Rua Aurelino Silva 6,Nordeste,41905675,4.3,jonaslins.john@gmail.com,"""Hambúrguer""","""$""",,,,,,,
Raiz Burger | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/raiz-burger-chame-chame/acdae372-79dc-4d87-bb87-623a3e6009a0,71993168182,49195824000153,Avenida Centenário 0,Chame-Chame,40155150,4.4,somosraiz@gmail.com,"""Lanches""","""$""",,,,,,,
Donna Massas Artesanal | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/donna-massas-artesanal-federacao/b48a9a9a-9b42-4096-80f6-536201313ebc,71993158415,49897731000170,Rua Maestro Carlos Lacerda 55,Federação,40231415,4.9,eduardamonique46@gmail.com,"""Comida Italiana""","""$""",,,,,,,
Paula Ferreira Confeitaria Saudável - Bolos Zero Trigo e Zero Leite de Vaca | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/paula-ferreira-confeitaria-saudavel---bolos-zero-trigo-e-zero-leite-de-vaca-nordeste-de-amaralina/5c395f0a-ec92-459d-8e57-8292d4eb955a,71988659742,36289590000161,RUA SANTA INES 61,NORDESTE DE AMARALINA,41906020,4.8,annapaulacanes@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Açaí do Alto - Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acai-do-alto---barra-barra/7480b0dc-48d1-4288-92d8-49717c26f9d5,71999161683,48531409000160,Avenida Oceânica 2400,Barra,40170010,4.6,atendimento@jbfraga.com.br,"""Açaí""","""$""",,,,,,,
Delícia de Purê | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/delicia-de-pure-vale-das-pedrinhas/8db1d6e9-2dcc-4238-9c63-d505aa95295d,71982763976,39588540000173,Avenida vale das pedrinhas 1302,Vale das Pedrinhas,41905615,4.5,elisangela34info@gmail.com,"""Marmita""","""$""",,,,,,,
Casa de Bolos - Shopping Center Lapa | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/casa-de-bolos---shopping-center-lapa-barris/bcdf0010-02f7-4a24-bc43-c8e0f399325e,71992393420,46600749000170,Rua Portão da Piedade 155,Barris,40070045,4.8,rosemberg.adm@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Cacau Show Chocolates - Jardim Apipema | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/cacau-show-chocolates---jardim-apipema-jardim-apipema/a4612fbb-e6b4-4a32-85d1-f31591f8d9b5,71996508716,44479192000136,RUA PROFESSOR SABINO SILVA 133,JARDIM APIPEMA,40155250,5,administrativo@lomantocerqueiracont.cont.com.br,"""Doces &amp; Bolos""","""$""",,,,,,,
Le Vin Contemporâneo - Hotel Mercure | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/le-vin-contemporaneo---hotel-mercure-caminho-das-arvores/c5d359da-1d73-4138-87b5-778fa74b9e9f,71982391683,46475079000108,Rua Ewerton Visco 160,Caminho das Árvores,41820022,4.4,acontascontabilidade@hotmail.com,"""Comida Contemporânea""","""$""",,,,,,,
Banoffeena | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/banoffeena-barra/7381d128-79cc-48e2-b893-c4a5521dbd3b,71991259532,34018225000197,Rua Guadalajara 03 Edf. Cristiane Ap. 21 3,Barra,40140460,4.8,ilmapadu@hotmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Salgacity - Salgados &amp; Churros  | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/salgacity---salgados--churros-tororo/bf810e1e-5cc2-4030-a10b-f0eca0837f14,71993067353,59184799000166,Rua Monsenhor Ruben Mesquita 2,Tororó,40050085,4.9,jerusatrindade@hotmail.com,"""Salgados""","""$""",,,,,,,
Cuscuz Alagoano - Pituba Salvador | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/cuscuz-alagoano---pituba-salvador-pituba/0decd033-0354-4e25-9b80-bc9a920cb452,71991135052,61530707000102,Rua Pará 335,Pituba,41830070,4.7,parmegianapituba@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Acarajé da Luci | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acaraje-da-luci-nordeste-de-amaralina/5b185d62-f70d-4cca-a208-4182007a6528,71992272242,48737139000149,Rua Reinaldo de Matos 16,Nordeste de Amaralina,41905365,4.9,lucinolia.santarita@gmail.com,"""Africana""","""$""",,,,,,,
Beca Confeitaria Artesanal | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/beca-confeitaria-artesanal-brotas/b3f84c00-63ac-414a-960c-2883a690fd9f,71991924585,57219523000140,Avenida Antônio Carlos Magalhães 1962,Brotas,40280000,4.9,roberta.imbassahy@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Açaiteria O Sabor - Açaí | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acaiteria-o-sabor---acai-tororo/831f2811-01d5-4363-9ef3-496f0b9c36d0,71984673729,59292188000131,Avenida Vale do Tororó 318,Tororó,40050290,4.9,beeasantoos01@gmail.com,"""Açaí""","""$""",,,,,,,
Parmegiana Grill-Entrega Rápida | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/parmegiana-grill-entrega-rapida-amaralina/bf7fcb3f-cb6b-437f-8d3b-78d076efebea,71992905103,42710803000180,Rua Doutor Edgard Barros 119,Amaralina,41900420,4.8,martagomesimoveis@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Pastelaria dos Deuses | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/pastelaria-dos-deuses-rio-vermelho/fc09a8d3-c349-4082-b4d6-75aa5235ec35,71988633516,50249696000162,Rua Oswaldo Cruz 222,Rio Vermelho,41940000,4.6,suedy@linovacontabilidade.com.br,"""Pastel""","""$""",,,,,,,
Marioca Bar &amp; Restaurante | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/marioca-bar--restaurante-ondina/64ccb1f6-cac1-40c0-8b0a-65c17239d869,71991337661,24490501000161,Av. Oceânica 4029,Ondina,40170010,4.8,marciajss@hotmail.com,"""Marmita""","""$""",,,,,,,
Torta Delírio | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/torta-delirio-jardim-apipema/12736834-0c85-4bfb-9863-b88440b4f6d0,71988752369,22393376000227,RUA RANULFO OLIVEIRA 364,JARDIM APIPEMA,40155030,5,processos@fusaoconsultoria.com.br,"""Doces &amp; Bolos""","""$$$""",,,,,,,
Açaí Granola - Porto da Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acai-granola---porto-da-barra-barra/25694617-c080-4989-a307-2258dc9bf8e4,71983609878,52043895000145,Avenida Sete de Setembro 3651,Barra,40140110,5,fiscal@razaocontabil.top,"""Açaí""","""$""",,,,,,,
Viva Bem Alimentos - Brotas | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/viva-bem-alimentos---brotas-parque-bela-vista/ca2c0bdf-b5b1-4ce5-84af-ead0174b01f1,71999829524,36364012000495,Rua Teixeira Barros 7,Parque Bela Vista,40279090,4.9,vbsanmartins@polpasempreviva.com.br,"""Congelados""","""$""",,,,,,,
Senhora Brasileira - Executivos - Salvador | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/senhora-brasileira---executivos---salvador-pituba/88094ff8-0f87-478a-87c7-d68aa26a9b86,71991140810,64218558000120,Rua Bahia 2364,Pituba,41830001,4.6,,"""Comida Brasileira""","""$""",,,,,,,
Embarque no Açaí | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/embarque-no-acai-acupe/af0cac78-0fbf-415a-a9a3-ec29f3c93341,71999696099,32670540000179,Vila Ogunjá 403,Acupe,40290545,4.8,josiloja2019@gmail.com,"""Açaí""","""$""",,,,,,,
Jmix Açaí | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/jmix-acai-engenho-velho-da-federacao/d0c0d302-62ac-4970-bd85-cb13026e1b4c,71986119002,61728114000147,Travessa Engenho Velho 42,Engenho Velho da Federação,40221295,4.9,mixacaidelivery01@gmail.com,"""Açaí""","""$""",,,,,,,
Sopa em Casa | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/sopa-em-casa-brotas/77839d2a-974b-4f74-af36-10915db49d6d,71982057119,51036303000103,Rua da Polêmica 747,Brotas,40279030,4.9,joaovictorferreira022@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Feijoada Premium Gourmet***** Rio Vermelho | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/feijoada-premium-gourmet-rio-vermelho-rio-vermelho/a2c4993b-28f5-4f02-8d89-2b3eab52452f,71996458505,63938525000192,Rua Oswaldo Cruz 9,Rio Vermelho,41940000,4.4,,"""Comida Brasileira""","""$""",,,,,,,
Gold Store Acessórios | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/gold-store-acessorios-rio-vermelho/7a8fa42c-53ff-4bea-b5ac-966f648de70b,71986263754,55125566000131,Rua do Côrte Grande 40,Rio Vermelho,41950260,5,ingrid.ssantana070@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Artesanalles Doces e Salgados | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/artesanalles-doces-e-salgados-ondina/d91705fd-5255-406b-bf9b-dc04c83a0732,71986266514,48228322000119,Rua Jardim Botânico 1,Ondina,40170700,4.7,ccas982@hotmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Acarajé da Dri o Boteco | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acaraje-da-dri-o-boteco-pituba/833a2a35-daf0-45a7-b7f0-8c2a87b40c9b,71991308124,27986039000186,Avenida Octávio Mangabeira 2401,Pituba,41830050,4.5,catapanoadriano@gmail.com,"""Baiana""","""$""",,,,,,,
Saboriá - Pudins Caseiros | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/saboria---pudins-caseiros-engenho-velho-de-brotas/dd86d5ec-ea81-4e18-83fe-bbfdbf85abf1,71993599674,57753439000102,Rua Nova do Bariri 28,Engenho Velho de Brotas,40240635,5,contato.mirnamelo@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Moqueca da Barra | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/moqueca-da-barra-federacao/68c65e81-73d9-46d3-9318-ff254e1a6051,71993497982,40889462000126,Rua Engenheiro Gilberto Queiroz de Sales 146,Federação,40230117,4.3,uvirgilio@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Viva Bem Alimentos - Pituba | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/viva-bem-alimentos---pituba-pituba/960edc68-6230-412f-a959-983229ba9c89,71999829524,36364012000223,Rua Vereador Maltez Leone 138,Pituba,41830125,4.9,vbsanmartins@polpasempreviva.com.br,"""Congelados""","""$""",,,,,,,
Yasmin Bomfim Confeitaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/yasmin-bomfim-confeitaria-federacao/38c45401-e130-4ba4-b482-67d73f1cef4f,71991646679,41917184000136,Rua Sérgio de Carvalho 11,Federação,40230680,4.9,maira.cnl@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Rey do Escondidinho Express | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/rey-do-escondidinho-express-federacao/67713417-d73b-46c6-8542-96238f744cdb,71981715439,31421131000176,Rua Onze de Agosto 57,Federação,40230110,4.5,ninfanorma64@gmail.com,"""Nordestina""","""$""",,,,,,,
Nossa casa Itália e casa Brasileira  | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/nossa-casa-italia-e-casa-brasileira-novo-horizonte/470bfe07-018e-4480-85af-10ba1ed067ee,71982333379,36616020000139,Rua Atlanta 14,Novo Horizonte,41218017,4.8,rgn.270917@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Vegas Pizzas e Esfihas - Garcia | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/vegas-pizzas-e-esfihas---garcia-garcia/8a308f0d-e274-4551-9af7-06e8e0ed1850,71987229333,62838645000155,AVENIDA LEOVIGILDO FILGUEIRAS 525,GARCIA,40100000,4.2,grupovegasadm@gmail.com,"""Pizza""","""$""",,,,,,,
Acarajé e Abará da Jô | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acaraje-e-abara-da-jo-engenho-velho-de-brotas/c4606ac1-8445-43b0-be92-5f55beca95db,71987105750,61826208000159,Ladeira Vila América 13,Engenho Velho de Brotas,40243340,4.5,josisampaio.12@gmail.com,"""Baiana""","""$""",,,,,,,
"Suco 24hs, Pastéis e Pizza da Barra | SALVADOR | iFood",https://www.ifood.com.br/delivery/salvador-ba/suco-24hs-pasteis-e-pizza-da-barra-barra/04e131cb-57cb-4990-bce6-15d52e906a65,71986898979,26774423000152,RUA MIGUEL BURNIER 104,BARRA,40140190,4.7,barbaramonteiroc@hotmail.com,"""Hambúrguer""","""$$""",,,,,,,
Moara Restaurante  | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/moara-restaurante-pituba/7c3d9330-42e1-4765-aab1-ad38527e22ec,71993573713,45141374000165,Rua das Hortênsias 576,Pituba,41810010,5,moararestaurante@outlook.com,"""Comida Brasileira""","""$""",,,,,,,
Comida de Vó | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/comida-de-vo-federacao/258e9746-f10a-4d4a-af09-1297af72d62a,71992960097,57971144000102,R. Caetano Moura 90,Federação,40210341,4.9,julyannacamillo27@gmail.com,"""Marmita""","""$""",,,,,,,
Liu Acarajé &amp; Cia | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/liu-acaraje--cia-matatu/96da52dc-92c9-492d-91d4-4d46be9f134d,71991514567,58551666000118,Rua Baixa dos Coqueiros 33,Matatu,40260070,4.9,emailparacontato@gmail.com,"""Baiana""","""$""",,,,,,,
Ingrid Cookies | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/ingrid-cookies-daniel-lisboa/9d2c3ee6-0458-4523-ac05-f48e1454af2d,71991596250,36066435000186,Travessa Santa Eurídice 169,Daniel Lisboa,40283605,5,ingridnascimento10418@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Peixaria Azul do Mar - Mercado do Rio Vermelho | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/peixaria-azul-do-mar---mercado-do-rio-vermelho-rio-vermelho/9368c370-82b7-4c35-b778-875b1b2deb5e,71999200570,05093882000109,AVENIDA JURACY MAGALHAES JUNIOR 1624,RIO VERMELHO,41905595,5,,"""Peixes""","""$""",,,,,,,
Açaí do John | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acai-do-john-engenho-velho-da-federacao/941bcd15-8f08-45cc-89de-d1f0352872b0,71985252692,32476860000192,Rua das Palmeiras 51,Engenho Velho da Federação,40220880,5,contato.edjon@outlook.com,"""Açaí""","""$""",,,,,,,
R&amp;M MARMITAS E MARMITEX | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/rm-marmitas-e-marmitex-garcia/7949d142-d4c8-4095-ba52-838e751e632c,71993816775,27572306000179,Rua Martin Francisco 44,Garcia,40100280,4.3,jackyson2005@hotmail.com,"""Comida Brasileira""","""$""",,,,,,,
Chapa Quente | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/chapa-quente-ribeira/ac3d03a9-7a0a-427c-8bd5-36de01c830a2,71983021890,46198654000172,Rua Engenheiro Fernando Baggi 17,Ribeira,40420080,4.7,tyssantos@outlook.com,"""Comida Variada""","""$""",,,,,,,
Elite Cabo e Acessórios | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/elite-cabo-e-acessorios-rio-vermelho/c881d2a2-e136-4a58-8e53-af4c03c71500,71988358677,,Rua do Côrte Grande 40,Rio Vermelho,41950260,5,,,"""CHEAPEST""",,,,,,,
Beju Caramelos Confeitaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/beju-caramelos-confeitaria-candeal/a69331dd-fbac-4122-aece-6551f9c4a45d,71996349009,46055668000218,Rua Waldemar Falcão 781,Candeal,40296700,4.5,juliana.abib@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Bolos e salgados da Ene | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/bolos-e-salgados-da-ene-federacao/64c9943b-3abd-4a44-af5a-5ee1b4b3833a,71981200344,56017307000150,RUA 23 DE FEVEREIRO 64,FEDERACAO,40230220,4.3,enes81832@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
O Salgadão - Brotas | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/o-salgadao---brotas-brotas/8cd685b1-89e8-48de-95ac-3825d363070b,71983190882,58021087000163,Rua Campinas de Brotas 18,Brotas,40275160,4.7,jas.franciscomei@gmail.com,"""Salgados""","""$""",,,,,,,
Sam Salgados | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/sam-salgados-engenho-velho-de-brotas/12a6cbf5-4dd0-4166-9d33-68c25d067859,71996259717,47806998000180,RUA 25 DE DEZEMBRO 15,ENGENHO VELHO DE BROTAS,40240715,5,salgadossam15@gmail.com,"""Salgados""","""$""",,,,,,,
Kichurros | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/kichurros-garcia/c96dd7ef-498d-4f40-bf9b-684bd943d0ea,71992216363,39923718000195,Travessa Padre Domingos de Brito 158,Garcia,40105370,4.3,geovanibahia@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
D&#x27;gustamme Salgados | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/dgustamme-salgados-garcia/620054f1-7cc6-4dee-83e2-3ad68cf9bacc,71985281059,33456196000182,Rua Padre Domingos de Brito 32,Garcia,40105380,4.9,dynhamarinho@hotmail.com,"""Salgados""","""$""",,,,,,,
Acarajé da Lúcia | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/acaraje-da-lucia-ondina/82a412ff-fd13-49eb-9a7f-97b31ce989dc,71983154890,51289272000194,1ª Travessa Jardim Botânico 5,Ondina,40170708,4.5,senalais616@gmail.com,"""Africana""","""$""",,,,,,,
Casa Di Rosa Feijoada e Afins - Desconto Disponível  | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/casa-di-rosa-feijoada-e-afins---desconto-disponivel-saude/e6ba18c0-dc4c-4e94-adf8-7f40dbadc9af,71991722678,55947091000169,RUA JOGO DO CARNEIRO 174,SAUDE,40045040,4.7,robertass.santana@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Raizes Gourmet | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/raizes-gourmet-tororo/f06a31d4-d220-4e92-9a31-160670898756,71996572206,64010231000169,Boulevard Suíço 387,Tororó,40050330,5,,"""Nordestina""","""$""",,,,,,,
Doces Gourmet  | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/doces-gourmet-barra/b9742662-5382-4336-831d-7d0bcb610d25,71996338020,64872462000181,Avenida Sete de Setembro 3479,Barra,40130001,5,,"""Doces &amp; Bolos""","""$""",,,,,,,
Yaki oriete | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/yaki-oriete-pernambues/9e485117-bf22-4d38-ab2f-4b5d66ecc0ca,71993701786,34933399000185,Avenida Hilda 145,Pernambués,41110200,4.7,larry.leal@hotmail.com,"""Xis""","""$""",,,,,,,
Point 10 | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/point-10-federacao/6a2d9a79-cc4a-48ce-b7d6-39f08ab38687,71988815351,39620747000188,Rua Miguel Lemos 87,Federação,40230650,4.6,cyclone.lol@hotmail.com,"""Comida Brasileira""","""$""",,,,,,,
Doces &amp; Potes | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/doces--potes-garcia/e4916e5b-ef77-4222-af4d-9a3e6d824a99,71992348955,62899748000125,Avenida Leovigildo Filgueiras 132,Garcia,40100000,5,24stephanysilva@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
A praça é nossa  | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/a-praca-e-nossa-dois-de-julho/1be0bfcc-4c52-472d-b021-0d9a632a2e86,71986893507,51651773000179,RUA CONSELHEIRO JUNQUEIRA AYRES 165,Dois de Julho,40070080,4.3,diego@dracontabilidade.com.br,"""Cozinha Rápida""","""$""",,,,,,,
Divino Sabor | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/divino-sabor-rio-vermelho/7d60a69f-bc7d-4b43-93a5-4729cbd91074,71991256920,62142162000111,Avenida Oceânica 3646,Rio Vermelho,40170010,4.8,docemaniafesty@bol.com.br,"""Salgados""","""$""",,,,,,,
Lu Casa dos Pasteis | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/lu-casa-dos-pasteis-engenho-velho-da-federacao/46c77cd3-c811-4269-a18a-5329a7a75331,71991484566,39802885000188,Rua Xisto Bahia 235,Engenho Velho da Federação,40221080,4.3,novaes9530@gmail.com,"""Pastel""","""$""",,,,,,,
"VI Beleza, Tecnologia e Comunicação | SALVADOR | iFood",https://www.ifood.com.br/delivery/salvador-ba/vi-beleza-tecnologia-e-comunicacao-iapi/21f5162e-11f9-4b13-b9fb-6a0ca57e3f91,71992471454,57028335000135,Rua Doutor Odilon Machado 43,IAPI,40340420,5,vitoriavianacomunicacao@gmail.com,"""Presentes""","""$""",,,,,,,
Farmácia Gbarbosa - Costa Azul | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/farmacia-gbarbosa---costa-azul-costa-azul/0042c69a-3d5a-4393-af8a-07552652036f,71947865884,,Rua Arthur de Azevedo Machado 3443,Costa Azul,41760040,5,,,"""CHEAPEST""",,,,,,,
A Casa Vidal | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/a-casa-vidal-caminho-das-arvores/09e3c888-c5b5-4884-b0b6-8abfd8aa972c,71993155052,19111847000171,Alameda das Cajazeiras 417,Caminho das Árvores,41820470,0,juanvidal_@hotmail.com,"""Comida Mediterrânea""","""$""",,,,,,,
Mais Servir Conveniência | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/mais-servir-conveniencia-pernambues/2d50c587-959b-4b08-ba4e-adb7a619a0d3,71988668888,49108924000286,Avenida Luís Viana Filho 2489,Pernambués,41130530,0,sid.sena@gmail.com,"""Conveniência""","""$""",,,,,,,
Farmácias Multifarma 1 | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/farmacias-multifarma-1-armacao/48654611-90aa-4e97-b6e9-4c6620b8faa2,71999930913,,Avenida Simon Bolívar 173,Armação,41750230,5,,,"""CHEAPEST""",,,,,,,
Farmácia Nova Farma - São Caetano | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/farmacia-nova-farma---sao-caetano-sao-caetano/5c2791b4-4ba8-4e8c-acf0-e5b6a8fb0299,71992030019,,Estr. De Campinas Ate Km4000 379,São Caetano,41275410,5,,,"""CHEAPEST""",,,,,,,
Casa Limp e Perfumaria | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/casa-limp-e-perfumaria-tancredo-neves/607d0f21-f840-451d-a086-9e91ea9ec9ea,71997241202,,Rua Paraíba 23,Tancredo Neves,41207310,5,,,"""CHEAPEST""",,,,,,,
Sabor e Afeto  | SALVADOR | iFood,https://www.ifood.com.br/delivery/salvador-ba/sabor-e-afeto-graca/612c3529-e725-42ec-8857-e67b946dba6a,71981285846,57754340000125,Rua Engenheiro Souza Lima 49,Graça,40150460,0,marimypsacramento@gmail.com,"""Panqueca""","""$""",,,,,,,
